event_id,year,month,event_type,country,region,deaths,people_affected,damage_million_usd,duration_days,area_km2,is_billion_dollar_event
EV001689,2003,5,Blizzard,BO,SouthAmerica,13,74954,5.4,8,15475,0
EV001994,2003,5,Flood,ST,Africa,233,155307,476.4,4,1992,0
EV002283,2003,5,Hurricane,ZW,Africa,58,666523,432.4,3,800,0
EV002706,2003,5,Drought,ZA,Africa,31,2299454,148.4,6,5165,0
EV002751,2003,5,Flood,BF,Africa,168,15974,432.8,10,8329,0
EV002783,2003,5,Flood,GN,Africa,19,162101,186.8,3,897,0
EV003157,2003,5,Flood,VN,Asia,10,364294,387.2,3,879,0
EV003238,2003,5,Heatwave,CO,SouthAmerica,689,77556,89.6,2,1009,0
EV003823,2003,5,Wildfire,FI,Europe,11,18760,757.8,8,7338,0
EV001496,2003,6,Drought,XK,Europe,2,3279004,718.4,2,10855,0
EV002049,2003,6,Hurricane,AL,Europe,6,397946,11005.5,2,8526,1
EV002598,2003,6,Wildfire,SB,Oceania,9,44182,928.9,15,21865,0
EV003946,2003,6,Heatwave,AZ,Asia,943,95847,28.2,5,11555,0
EV004050,2003,6,Flood,NA,Africa,144,620413,587.0,3,12640,0
EV001294,2003,7,Flood,ZA,Africa,78,61045,3511.0,7,4731,1
EV001515,2003,7,Hurricane,ME,Europe,84,482408,13146.5,9,13907,1
EV001755,2003,7,Flood,SB,Oceania,35,20584,1762.2,4,1146,1
EV001873,2003,7,Drought,EG,Africa,59,338957,619.2,8,11675,0
EV002094,2003,7,Drought,FR,Europe,27,5159632,760.7,4,2036,0
EV002396,2003,7,Flood,TL,Asia,52,213844,628.0,3,3950,0
EV002473,2003,7,Blizzard,AO,Africa,6,33498,136.4,4,270,0
EV002835,2003,7,Flood,NZ,Oceania,132,72568,1217.4,3,2187,1
EV001270,2003,8,Heatwave,BW,Africa,342,54175,50.0,11,1389,0
EV002641,2003,8,Drought,US,NorthAmerica,24,825749,3981.0,18,6043,1
EV002648,2003,8,Tornado,TM,Asia,163,51767,323.5,8,6278,0
EV002696,2003,8,Tornado,XK,Europe,3,1954,295.8,1,1857,0
EV004236,2003,8,Flood,BN,Asia,25,391847,52.5,4,2387,0
EV000199,2003,9,Flood,WS,Oceania,52,340403,834.9,10,4283,0
EV000949,2003,9,Wildfire,UZ,Asia,18,7556,2101.9,3,1020,1
EV002100,2003,9,Hurricane,SS,Africa,2914,469530,6337.4,2,2125,1
EV002595,2003,9,Wildfire,UY,SouthAmerica,19,244477,1575.3,1,305,1
EV002808,2003,9,Wildfire,FI,Europe,6,31266,235.4,6,347,0
EV003344,2003,9,Flood,KH,Asia,71,117792,1260.5,7,2411,1
EV003707,2003,9,Drought,GQ,Africa,21,1271843,99.7,3,973,0
EV004083,2003,9,Drought,PL,Europe,9,1456297,323.7,7,2884,0
EV000104,2003,10,Drought,ER,Africa,1,1528211,404.8,5,1774,0
EV000465,2003,10,Drought,MG,Africa,32,1505709,1341.6,5,975,1
EV001189,2003,10,Drought,NR,Oceania,9,500599,1533.9,17,780,1
EV001598,2003,10,Heatwave,TM,Asia,81,62782,242.7,7,2528,0
EV001604,2003,10,Cyclone,SS,Africa,591,1276731,5566.4,6,932,1
EV002356,2003,10,Drought,KE,Africa,4,252911,7764.2,6,11959,1
EV003041,2003,10,Drought,US,NorthAmerica,41,426200,560.4,6,6852,0
EV003190,2003,10,Flood,HR,Europe,47,450481,635.2,1,16044,0
EV004280,2003,10,Wildfire,TM,Asia,14,36386,436.8,14,342,0
EV000665,2003,11,Wildfire,ST,Africa,4,26154,1559.7,7,225,1
EV001283,2003,11,Heatwave,BW,Africa,716,65503,148.5,1,3438,0
EV001427,2003,11,Heatwave,UA,Europe,97,69460,106.5,5,5660,0
EV001500,2003,11,Blizzard,NE,Africa,28,27619,120.3,2,9486,0
EV002179,2003,11,Tornado,JP,Asia,1,7880,12.3,28,315,0
EV002822,2003,11,Wildfire,GB,Europe,22,62884,4449.3,8,3974,1
EV003199,2003,11,Flood,TJ,Asia,13,85929,154.3,14,2598,0
EV004148,2003,11,Wildfire,CZ,Europe,9,30602,1166.5,6,119,1
EV004269,2003,11,Hurricane,CD,Africa,323,163869,1982.9,17,13724,1
EV000262,2003,12,Drought,AO,Africa,4,2354190,383.5,11,450,0
EV000479,2003,12,Flood,AS,Oceania,61,130431,1121.6,4,2733,1
EV001207,2003,12,Cyclone,PY,SouthAmerica,164,2199620,1009.0,9,446,1
EV001997,2003,12,Heatwave,CI,Africa,64,89875,73.7,4,629,0
EV002586,2003,12,Heatwave,HK,Asia,875,197164,192.7,14,8549,0
EV002653,2003,12,Heatwave,NG,Africa,644,258706,35.0,5,13288,0
EV002982,2003,12,Heatwave,MK,Europe,311,27461,525.3,10,4148,0
EV003902,2003,12,Hurricane,GQ,Africa,83,1476480,917.2,4,845,0
EV003970,2003,12,Wildfire,IT,Europe,5,136463,1044.4,4,689,1
EV000079,2004,1,Heatwave,MW,Africa,724,580162,834.5,13,3184,0
EV000261,2004,1,Flood,MG,Africa,36,96760,123.3,16,435,0
EV000526,2004,1,Flood,NA,Africa,64,566025,646.6,12,4105,0
EV000725,2004,1,Drought,RS,Europe,29,993394,191.5,23,838,0
EV000781,2004,1,Wildfire,AZ,Asia,47,133624,1062.7,3,189,1
EV000934,2004,1,Drought,BE,Europe,29,542373,2201.8,11,2194,1
EV000952,2004,1,Flood,PG,Oceania,749,305486,1023.1,8,2128,1
EV001025,2004,1,Hurricane,IN,Asia,239,213361,3760.2,10,1767,1
EV001156,2004,1,Flood,FJ,Oceania,401,166971,154.6,6,8147,0
EV002460,2004,1,Heatwave,XK,Europe,245,20131,165.0,7,120,0
EV002485,2004,1,Hurricane,TR,Asia,373,74778,3907.0,5,1320,1
EV002680,2004,1,Blizzard,SG,Asia,21,11759,252.1,5,586,0
EV002857,2004,1,Heatwave,AS,Oceania,1010,139210,405.5,3,5633,0
EV002970,2004,1,Wildfire,ML,Africa,4,5450,559.5,11,4050,0
EV003161,2004,1,Heatwave,MX,NorthAmerica,963,383946,141.3,10,20163,0
EV000014,2004,2,Flood,KI,Oceania,14,145601,609.1,3,4548,0
EV000171,2004,2,Heatwave,MH,Oceania,218,36468,155.7,6,58,0
EV000266,2004,2,Flood,SI,Europe,14,81999,278.2,5,6170,0
EV000613,2004,2,Flood,NZ,Oceania,218,161302,1752.7,6,2672,1
EV001879,2004,2,Tornado,ID,Asia,12,15070,250.3,27,1214,0
EV002426,2004,2,Flood,LV,Europe,130,25563,1315.9,3,676,1
EV003726,2004,2,Hurricane,UG,Africa,205,87087,1079.6,1,817,1
EV003811,2004,2,Cyclone,GE,Asia,109,182343,5711.6,3,2308,1
EV003976,2004,2,Drought,TH,Asia,8,780165,60.0,8,1520,0
EV004418,2004,2,Hurricane,CI,Africa,447,285267,4653.2,6,658,1
EV000355,2004,3,Wildfire,CD,Africa,82,42468,80.5,2,3670,0
EV000597,2004,3,Flood,LK,Asia,205,88290,2048.0,15,9009,1
EV001000,2004,3,Flood,CL,SouthAmerica,496,402801,607.6,5,10617,0
EV001131,2004,3,Wildfire,BO,SouthAmerica,5,149735,221.5,7,1076,0
EV001166,2004,3,Drought,TL,Asia,58,1697494,432.4,2,10282,0
EV001904,2004,3,Heatwave,IE,Europe,829,28386,217.4,5,8738,0
EV002237,2004,3,Flood,UY,SouthAmerica,133,220843,306.6,3,890,0
EV002924,2004,3,Drought,CN,Asia,3,2183465,2451.7,2,2619,1
EV000181,2004,4,Heatwave,SA,Asia,49,44560,42.1,8,3798,0
EV000263,2004,4,Flood,IT,Europe,21,456842,1024.1,3,1077,1
EV000478,2004,4,Hurricane,EC,SouthAmerica,58,173678,797.7,6,1376,0
EV000607,2004,4,Drought,KG,Asia,52,257318,613.2,2,9061,0
EV001312,2004,4,Hurricane,UY,SouthAmerica,14,257525,1674.9,5,1752,1
EV001940,2004,4,Tornado,LK,Asia,94,8727,142.2,6,4261,0
EV003043,2004,4,Flood,SZ,Africa,29,83029,147.4,10,6484,0
EV003744,2004,4,Flood,SO,Africa,67,60176,128.6,2,16934,0
EV000034,2004,5,Flood,AS,Oceania,90,240635,719.6,3,6093,0
EV000901,2004,5,Drought,TR,Asia,10,814517,2532.0,5,3742,1
EV001107,2004,5,Drought,ST,Africa,64,431925,1540.7,8,1540,1
EV002133,2004,5,Hurricane,TL,Asia,299,135694,1436.8,2,263,1
EV002221,2004,5,Heatwave,XK,Europe,268,450154,163.8,6,4917,0
EV002630,2004,5,Flood,AS,Oceania,41,658806,1404.7,6,129,1
EV003125,2004,5,Flood,SZ,Africa,178,69474,83.2,5,2550,0
EV003672,2004,5,Cyclone,SS,Africa,310,142097,1780.3,4,6683,1
EV004253,2004,5,Blizzard,SL,Africa,8,27712,183.1,29,49446,0
EV001080,2004,6,Heatwave,MD,Europe,193,94885,35.9,7,131,0
EV001732,2004,6,Hurricane,GB,Europe,21,1141616,2170.0,9,556,1
EV001928,2004,6,Heatwave,BO,SouthAmerica,397,417727,1307.3,3,3490,1
EV002267,2004,6,Heatwave,FJ,Oceania,43,70245,29.4,6,913,0
EV003175,2004,6,Hurricane,MN,Asia,106,153576,598.5,7,26517,0
EV003538,2004,6,Tornado,AO,Africa,9,1647,130.4,5,3275,0
EV003917,2004,6,Heatwave,BA,Europe,67,216102,27.7,4,563,0
EV004310,2004,6,Wildfire,ML,Africa,27,67251,480.0,2,9524,0
EV000299,2004,7,Hurricane,MA,Africa,129,441110,588.3,6,8079,0
EV000384,2004,7,Drought,MW,Africa,38,1406791,402.3,3,2432,0
EV000668,2004,7,Wildfire,GN,Africa,10,97353,623.5,4,9170,0
EV001032,2004,7,Flood,ST,Africa,11,25591,200.7,10,11814,0
EV002898,2004,7,Cyclone,BE,Europe,151,410632,3465.6,3,12604,1
EV003068,2004,7,Blizzard,ZW,Africa,20,24692,53.1,12,256,0
EV003360,2004,7,Blizzard,HR,Europe,62,20816,301.2,2,7057,0
EV003559,2004,7,Flood,BT,Asia,42,69415,873.7,8,1201,0
EV003630,2004,7,Drought,GH,Africa,10,405211,82.8,9,6588,0
EV003638,2004,7,Heatwave,AS,Oceania,111,51316,194.7,20,676,0
EV003691,2004,7,Flood,BR,SouthAmerica,904,93258,88.4,5,282,0
EV004009,2004,7,Heatwave,PG,Oceania,1347,1607945,187.7,6,15078,0
EV000635,2004,8,Heatwave,RU,Europe,1846,159731,165.9,5,1134,0
EV003297,2004,8,Flood,NE,Africa,157,88750,65.5,7,1459,0
EV000297,2004,9,Blizzard,MD,Europe,101,17039,48.5,6,1437,0
EV001008,2004,9,Heatwave,LV,Europe,6011,77058,213.2,6,432,0
EV001431,2004,9,Cyclone,VE,SouthAmerica,33,187889,2738.5,10,2955,1
EV001619,2004,9,Heatwave,RS,Europe,138,53344,635.9,2,3416,0
EV001663,2004,9,Wildfire,MN,Asia,3,8238,896.7,1,8290,0
EV001989,2004,9,Flood,NE,Africa,169,128341,657.8,3,26119,0
EV002855,2004,9,Flood,NP,Asia,82,59886,1620.7,3,11186,1
EV003580,2004,9,Flood,CF,Africa,37,964180,1779.7,2,4166,1
EV004110,2004,9,Heatwave,UZ,Asia,625,193712,303.5,6,1275,0
EV000628,2004,10,Flood,CH,Europe,91,55880,1271.7,7,2135,1
EV000861,2004,10,Flood,HU,Europe,51,38511,402.7,2,643,0
EV001562,2004,10,Flood,SE,Europe,42,101187,378.1,7,1395,0
EV001831,2004,10,Tornado,NL,Europe,96,7788,61.3,3,344,0
EV001903,2004,10,Flood,TR,Asia,108,384922,293.0,6,1380,0
EV002476,2004,10,Heatwave,EC,SouthAmerica,35,410706,347.1,9,2906,0
EV002859,2004,10,Wildfire,IS,Europe,70,30858,2786.5,9,1775,1
EV003305,2004,10,Drought,PL,Europe,2,4460191,235.7,3,1465,0
EV003674,2004,10,Drought,SB,Oceania,14,1986554,44.9,3,878,0
EV000358,2004,11,Blizzard,VU,Oceania,7,175194,87.4,4,1139,0
EV000775,2004,11,Heatwave,SO,Africa,334,26749,90.0,2,2483,0
EV001183,2004,11,Wildfire,JP,Asia,56,24213,629.0,2,4634,0
EV001995,2004,11,Flood,IN,Asia,242,156511,349.8,8,1526,0
EV002312,2004,11,Hurricane,KI,Oceania,135,242968,964.2,18,1615,0
EV002385,2004,11,Tornado,NP,Asia,26,12374,418.2,2,1262,0
EV002796,2004,11,Flood,DE,Europe,77,82114,533.5,2,7540,0
EV003577,2004,11,Flood,XK,Europe,43,306301,2170.9,3,2514,1
EV003880,2004,11,Wildfire,SN,Africa,1,39385,1006.7,2,509,1
EV003939,2004,11,Drought,GQ,Africa,2,3618569,342.9,2,637,0
EV004451,2004,11,Hurricane,IS,Europe,136,132074,13263.2,1,6249,1
EV000375,2004,12,Flood,LV,Europe,15,132719,3660.1,11,40852,1
EV001642,2004,12,Wildfire,ET,Africa,20,64681,545.7,18,5261,0
EV001852,2004,12,Hurricane,NZ,Oceania,235,436560,8594.1,7,229,1
EV002175,2004,12,Wildfire,DE,Europe,20,133761,3481.5,1,186,1
EV002411,2004,12,Flood,AM,Asia,31,83584,342.2,7,500,0
EV002668,2004,12,Heatwave,MM,Asia,237,255228,364.1,6,617,0
EV002870,2004,12,Drought,LA,Asia,8,2309332,110.0,5,1163,0
EV002963,2004,12,Tornado,GQ,Africa,10,2894,194.4,5,1487,0
EV002987,2004,12,Flood,TD,Africa,41,39232,97.9,8,24140,0
EV004337,2004,12,Blizzard,PE,SouthAmerica,49,56282,53.8,3,1416,0
EV000621,2005,1,Tornado,TL,Asia,15,1291,2742.1,5,2358,1
EV000899,2005,1,Heatwave,ST,Africa,226,28597,17.7,9,1436,0
EV002079,2005,1,Cyclone,HK,Asia,701,468040,1037.4,8,3585,1
EV002795,2005,1,Heatwave,RU,Europe,807,87726,317.4,10,9492,0
EV003468,2005,1,Heatwave,ZW,Africa,3041,130145,62.9,3,13293,0
EV003894,2005,1,Hurricane,SI,Europe,337,1481586,1381.0,10,20541,1
EV004243,2005,1,Flood,NR,Oceania,60,322755,128.1,7,987,0
EV000851,2005,2,Cyclone,GA,Africa,370,307269,6463.0,2,1482,1
EV001024,2005,2,Drought,TN,Africa,565,1070058,3051.0,3,1218,1
EV001267,2005,2,Drought,GE,Asia,24,252595,1238.7,3,4124,1
EV001841,2005,2,Tornado,BW,Africa,19,16428,100.6,5,2755,0
EV002517,2005,2,Wildfire,BY,Europe,278,3740,1220.5,6,2220,1
EV003197,2005,2,Flood,BN,Asia,89,102216,427.5,3,7647,0
EV003525,2005,2,Flood,TD,Africa,451,556320,377.7,8,3616,0
EV003631,2005,2,Drought,SB,Oceania,5,5272670,110.2,7,1918,0
EV003888,2005,2,Flood,TW,Asia,262,480549,1344.9,5,8628,1
EV000239,2005,3,Flood,VU,Oceania,18,195695,1663.4,7,37245,1
EV001004,2005,3,Drought,FM,Oceania,12,900423,755.8,1,1691,0
EV001040,2005,3,Wildfire,GQ,Africa,1,37011,527.7,5,203102,0
EV001367,2005,3,Flood,AZ,Asia,18,86038,691.8,5,3017,0
EV002002,2005,3,Drought,PH,Asia,20,854509,4734.2,2,2207,1
EV002424,2005,3,Flood,FI,Europe,33,285917,1577.1,11,1752,1
EV002425,2005,3,Drought,LA,Asia,104,696495,868.8,3,4436,0
EV003758,2005,3,Flood,US,NorthAmerica,38,1000101,996.3,4,409,0
EV004309,2005,3,Heatwave,GE,Asia,70,20285,113.7,5,41260,0
EV000339,2005,4,Heatwave,AZ,Asia,1601,118517,1676.9,3,219,1
EV000396,2005,4,Heatwave,LV,Europe,1627,80674,166.3,4,2798,0
EV000999,2005,4,Heatwave,EE,Europe,290,77425,98.3,2,13969,0
EV001251,2005,4,Wildfire,FJ,Oceania,21,3765,2265.8,9,31350,1
EV003310,2005,4,Heatwave,SD,Africa,822,44704,246.1,9,3141,0
EV003339,2005,4,Flood,NR,Oceania,196,586861,773.1,1,7947,0
EV003352,2005,4,Blizzard,NG,Africa,3,16097,286.7,6,4878,0
EV004043,2005,4,Wildfire,TZ,Africa,15,13167,2902.1,7,2667,1
EV004045,2005,4,Wildfire,SZ,Africa,52,12626,155.4,12,4008,0
EV000027,2005,5,Heatwave,IS,Europe,444,76499,34.9,3,726,0
EV000442,2005,5,Heatwave,MA,Africa,86,90422,404.4,8,930,0
EV000457,2005,5,Flood,PE,SouthAmerica,4,58808,448.8,4,271,0
EV000644,2005,5,Heatwave,NA,Africa,62,18748,40.2,6,34,0
EV001497,2005,5,Drought,BA,Europe,99,129265,336.4,4,13353,0
EV001878,2005,5,Drought,CF,Africa,17,1810791,187.8,6,14638,0
EV003957,2005,5,Flood,PK,Asia,236,40853,338.1,3,8523,0
EV003977,2005,5,Wildfire,LA,Asia,94,9845,100.0,4,2713,0
EV004007,2005,5,Flood,GA,Africa,301,397611,484.5,4,354,0
EV004157,2005,5,Drought,MX,NorthAmerica,13,1242432,984.5,4,17501,0
EV004382,2005,5,Blizzard,KI,Oceania,3,12649,57.7,12,214,0
EV000734,2005,6,Blizzard,DK,Europe,11,185506,147.2,15,11833,0
EV001160,2005,6,Heatwave,VE,SouthAmerica,51,24825,747.0,3,2519,0
EV002329,2005,6,Drought,SG,Asia,9,750430,633.8,8,2397,0
EV002500,2005,6,Blizzard,MK,Europe,45,164566,49.7,10,366,0
EV003800,2005,6,Heatwave,NR,Oceania,185,137998,73.0,2,1986,0
EV003838,2005,6,Drought,SA,Asia,29,2047791,232.9,6,5576,0
EV004222,2005,6,Hurricane,TH,Asia,945,52263,1769.9,5,14636,1
EV000280,2005,7,Flood,IT,Europe,12,203643,810.6,2,325,0
EV000519,2005,7,Drought,DK,Europe,77,3526530,228.0,10,2020,0
EV001484,2005,7,Heatwave,PK,Asia,248,212436,782.0,2,1239,0
EV002003,2005,7,Hurricane,IR,Asia,465,195006,281.2,2,5283,0
EV002306,2005,7,Heatwave,GL,NorthAmerica,3060,34054,2421.3,19,2255,1
EV002590,2005,7,Drought,RO,Europe,3,183907,169.4,5,10872,0
EV003474,2005,7,Flood,MV,Asia,14,348950,163.9,21,441,0
EV003506,2005,7,Wildfire,ES,Europe,45,18523,297.2,3,5426,0
EV004255,2005,7,Tornado,BA,Europe,22,4397,236.8,12,622,0
EV004290,2005,7,Drought,IN,Asia,0,1556070,2615.2,25,4922,1
EV000205,2005,8,Heatwave,CV,Africa,162,61832,242.7,10,236,0
EV001441,2005,8,Cyclone,BF,Africa,143,111097,1116.2,5,1032,1
EV001456,2005,8,Drought,UZ,Asia,18,177814,1684.3,11,2504,1
EV001534,2005,8,Drought,TD,Africa,6,579398,213.7,1,4420,0
EV002967,2005,8,Hurricane,DE,Europe,1736,283192,1512.1,4,3904,1
EV000360,2005,9,Heatwave,KI,Oceania,693,26766,64.9,7,2200,0
EV001061,2005,9,Blizzard,AL,Europe,41,27345,85.7,8,2384,0
EV001285,2005,9,Heatwave,MG,Africa,1137,96088,394.8,8,253,0
EV001514,2005,9,Wildfire,TZ,Africa,43,73528,3028.0,12,4978,1
EV001770,2005,9,Heatwave,DE,Europe,88,159375,300.2,8,13312,0
EV002106,2005,9,Flood,BA,Europe,83,107134,312.9,9,3132,0
EV002772,2005,9,Flood,US,NorthAmerica,241,210713,229.7,7,9968,0
EV003742,2005,9,Flood,FR,Europe,328,324054,399.3,8,1178,0
EV004338,2005,9,Drought,EG,Africa,19,696755,62.9,13,59969,0
EV004448,2005,9,Wildfire,MK,Europe,20,33605,2425.9,6,3521,1
EV000321,2005,10,Hurricane,UZ,Asia,372,679902,3767.9,4,92,1
EV000874,2005,10,Drought,GN,Africa,17,263695,628.5,19,2426,0
EV001479,2005,10,Flood,HK,Asia,13,273227,187.4,24,45517,0
EV001791,2005,10,Heatwave,KG,Asia,309,973571,179.1,22,14274,0
EV002577,2005,10,Heatwave,KG,Asia,109,72162,172.2,1,1301,0
EV003325,2005,10,Wildfire,PG,Oceania,37,26869,145.0,4,5816,0
EV003567,2005,10,Flood,DK,Europe,94,321659,1794.4,11,584,1
EV004065,2005,10,Drought,JP,Asia,6,852908,671.0,17,2308,0
EV004406,2005,10,Wildfire,ZA,Africa,18,21967,245.8,5,6980,0
EV001133,2005,11,Blizzard,IT,Europe,11,483364,26.5,6,5797,0
EV001512,2005,11,Heatwave,US,NorthAmerica,153,97674,152.6,8,8306,0
EV001564,2005,11,Flood,GQ,Africa,847,116361,163.2,2,161,0
EV001748,2005,11,Flood,RO,Europe,63,29438,466.1,11,5778,0
EV002400,2005,11,Tornado,GH,Africa,8,1355,164.0,13,1907,0
EV002499,2005,11,Drought,KE,Africa,9,1998257,99.8,8,50522,0
EV002925,2005,11,Hurricane,KG,Asia,31,119115,1094.8,13,936,1
EV003264,2005,11,Wildfire,FM,Oceania,30,69778,1262.2,7,2008,1
EV003933,2005,11,Flood,UA,Europe,54,365674,257.0,6,779,0
EV004022,2005,11,Flood,AO,Africa,186,94768,219.6,3,16662,0
EV000071,2005,12,Heatwave,VN,Asia,410,119130,274.2,1,906,0
EV000252,2005,12,Flood,SG,Asia,397,556552,244.4,2,888,0
EV001324,2005,12,Drought,UZ,Asia,0,961710,1113.6,3,7469,1
EV001354,2005,12,Tornado,BY,Europe,1,16615,544.5,6,697,0
EV001772,2005,12,Wildfire,BO,SouthAmerica,7,129054,521.4,4,48,0
EV002671,2005,12,Hurricane,MZ,Africa,143,95076,2475.2,6,32594,1
EV000373,2006,1,Drought,UZ,Asia,4,5035309,1695.1,3,1891,1
EV000704,2006,1,Wildfire,IR,Asia,24,10494,2352.1,4,2662,1
EV001299,2006,1,Drought,TZ,Africa,22,600044,346.5,5,8748,0
EV001636,2006,1,Drought,BF,Africa,3,1017429,327.0,10,1717,0
EV002749,2006,1,Tornado,CF,Africa,7,2859,109.0,5,345,0
EV002754,2006,1,Drought,US,NorthAmerica,10,313682,1264.5,9,11476,1
EV002990,2006,1,Blizzard,DE,Europe,42,67342,219.3,1,7043,0
EV003221,2006,1,Heatwave,MA,Africa,109,180735,37.2,9,4158,0
EV003523,2006,1,Heatwave,MA,Africa,38,60726,58.6,4,3484,0
EV001743,2006,2,Wildfire,GA,Africa,102,36142,1374.0,8,592,1
EV002303,2006,2,Flood,CD,Africa,191,27843,529.1,3,10416,0
EV003470,2006,2,Blizzard,BD,Asia,3,95933,34.3,4,1249,0
EV004054,2006,2,Flood,TR,Asia,74,1086282,886.3,10,32826,0
EV000640,2006,3,Blizzard,KI,Oceania,46,11503,327.8,2,3738,0
EV000862,2006,3,Drought,SE,Europe,7,282840,4068.2,2,1788,1
EV001351,2006,3,Flood,NR,Oceania,246,133989,490.7,3,755,0
EV002087,2006,3,Drought,VU,Oceania,26,2519538,471.7,7,221,0
EV002125,2006,3,Drought,KH,Asia,33,1273563,1163.0,3,2280,1
EV002587,2006,3,Hurricane,MX,NorthAmerica,193,1341388,1854.7,7,965,1
EV003146,2006,3,Drought,SS,Africa,24,5490631,1303.7,2,59375,1
EV004074,2006,3,Cyclone,IS,Europe,44,480298,16450.9,18,252,1
EV000285,2006,4,Flood,MN,Asia,56,611489,197.8,2,7076,0
EV000818,2006,4,Flood,LR,Africa,61,471574,258.0,4,5004,0
EV000963,2006,4,Flood,IE,Europe,1192,206865,113.1,3,1792,0
EV002300,2006,4,Flood,MK,Europe,52,42688,2585.9,3,8182,1
EV002657,2006,4,Flood,ME,Europe,120,367208,591.1,8,5136,0
EV002811,2006,4,Flood,PL,Europe,789,1782692,144.8,5,3763,0
EV003132,2006,4,Drought,SO,Africa,1,3929279,894.2,25,3667,0
EV003168,2006,4,Drought,GH,Africa,22,1610822,1159.8,3,241,1
EV003522,2006,4,Hurricane,RO,Europe,57,970311,853.0,5,1418,0
EV003896,2006,4,Flood,NG,Africa,990,316327,61.9,3,107,0
EV004080,2006,4,Flood,EG,Africa,41,186399,398.5,4,1629,0
EV004172,2006,4,Blizzard,MV,Asia,44,42143,49.3,4,3948,0
EV000342,2006,5,Heatwave,ET,Africa,192,113143,56.1,11,44504,0
EV000630,2006,5,Flood,TL,Asia,16,657447,407.1,10,473,0
EV000857,2006,5,Drought,FI,Europe,12,535203,5145.5,12,2221,1
EV003818,2006,5,Drought,MD,Europe,106,2386179,110.6,2,7728,0
EV004271,2006,5,Flood,GA,Africa,43,35314,840.4,17,5363,0
EV000961,2006,6,Hurricane,ZA,Africa,52,221454,2710.6,10,56119,1
EV001209,2006,6,Flood,LT,Europe,71,35319,63.0,18,3554,0
EV001880,2006,6,Flood,TJ,Asia,180,543413,335.4,11,11763,0
EV002009,2006,6,Heatwave,HU,Europe,2618,20602,139.1,2,1220,0
EV002013,2006,6,Heatwave,MA,Africa,2278,29270,66.5,4,240,0
EV003071,2006,6,Hurricane,TR,Asia,13,252233,712.3,5,3593,0
EV003513,2006,6,Hurricane,TR,Asia,189,872201,6131.5,10,620,1
EV003563,2006,6,Wildfire,ES,Europe,4,147041,1580.6,8,793,1
EV003846,2006,6,Flood,US,NorthAmerica,48,186417,102.2,9,497,0
EV004026,2006,6,Flood,BT,Asia,52,674815,446.2,5,2610,0
EV000255,2006,7,Wildfire,LV,Europe,10,10651,965.1,5,828,0
EV001039,2006,7,Flood,CZ,Europe,229,24545,144.5,13,341,0
EV001126,2006,7,Drought,KH,Asia,68,1803767,878.3,4,3735,0
EV001180,2006,7,Flood,TD,Africa,20,92483,1044.0,3,4387,1
EV001593,2006,7,Wildfire,UG,Africa,16,20895,1145.1,6,160746,1
EV001884,2006,7,Drought,MA,Africa,2,614600,503.4,2,1152,0
EV002072,2006,7,Cyclone,LT,Europe,555,117747,4528.0,5,144,1
EV002310,2006,7,Flood,RS,Europe,17,192420,78.5,3,11811,0
EV002579,2006,7,Heatwave,DJ,Africa,1101,314225,45.5,6,6875,0
EV002640,2006,7,Flood,GE,Asia,97,207420,2208.2,4,24685,1
EV002885,2006,7,Flood,WS,Oceania,20,25943,504.9,4,12557,0
EV003980,2006,7,Drought,AL,Europe,11,1862375,508.0,2,553,0
EV000058,2006,8,Drought,JP,Asia,9,547920,2813.6,7,4277,1
EV000298,2006,8,Flood,MM,Asia,883,100424,880.7,13,367,0
EV000987,2006,8,Tornado,LS,Africa,33,21299,751.8,27,568,0
EV001006,2006,8,Flood,PK,Asia,57,164442,281.2,9,9332,0
EV001053,2006,8,Hurricane,US,NorthAmerica,129,368694,2695.2,10,512,1
EV001066,2006,8,Drought,BD,Asia,17,470438,395.9,1,771,0
EV001168,2006,8,Heatwave,FI,Europe,1654,55455,33.9,6,8879,0
EV001329,2006,8,Tornado,LS,Africa,16,1252,423.9,2,12723,0
EV002823,2006,8,Flood,AZ,Asia,237,77879,87.2,3,235,0
EV003057,2006,8,Hurricane,ET,Africa,30,1128757,9519.7,4,7793,1
EV004020,2006,8,Flood,TJ,Asia,64,42927,1456.0,5,10555,1
EV000416,2006,9,Hurricane,ML,Africa,210,278731,4071.1,18,5966,1
EV001011,2006,9,Heatwave,AL,Europe,1973,31887,1897.8,7,14647,1
EV001279,2006,9,Flood,CH,Europe,6,279289,257.5,21,3036,0
EV002789,2006,9,Tornado,CL,SouthAmerica,56,27315,66.6,8,7020,0
EV003277,2006,9,Flood,ST,Africa,11,179188,408.5,12,54,0
EV004415,2006,9,Heatwave,ES,Europe,336,88277,784.2,7,1437,0
EV001037,2006,10,Wildfire,HU,Europe,22,259162,231.0,12,825,0
EV001038,2006,10,Tornado,GA,Africa,157,18693,1742.1,1,12181,1
EV001870,2006,10,Flood,KI,Oceania,107,77300,193.9,3,4952,0
EV002368,2006,10,Hurricane,NG,Africa,242,491073,2115.3,18,6842,1
EV002665,2006,10,Flood,CO,SouthAmerica,13,379963,179.8,5,627,0
EV002708,2006,10,Flood,CN,Asia,0,324321,118.6,5,5490,0
EV002912,2006,10,Drought,EE,Europe,20,428491,187.5,17,2544,0
